   POLL_ID,CO,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY
4180,9,1,4,1,13354,LaPlata High School Commons Area,6035 Radio Station Road,,La Plata,MD,20646,1,28,5,7,5,1,,,,2,S,1,1,,,,
4181,9,6,14,1,13872,Robert D. Stethem Educational Center,7775 Marshall Corner Road,,Pomfret,MD,20675,1,28,5,7,5,2,,,,2,S,1,1,,,,
4182,9,9,2,1,13550,Benedict Firehouse,18210 Hyatt Avenue,,Benedict,MD,20612,1,27A,5,7,5,1,,,,2,F,1,1,,,,
4185,14,1,10,1,10445,Howard High School Gym,8700 Route 108,,Ellicott City,MD,-21043,1,12,7,5,3,2,,,,2,S,1,1,,,,
4186,14,1,11,1,12621,Ilchester Elementary School Gym,4981 Ilchester Road,,Ellicott City,MD,-21043,1,12,7,5,3,1,,,,2,S,1,1,,,,
4187,14,1,12,1,13409,Rockburn Elementary School Cafeteria,6145 Montgomery Road,,Elkridge,MD,-21075,1,12,3,5,3,2,,,,2,S,1,1,,,,
4188,14,2,20,1,13429,Northfield Elementary School Cafeteria,9125 Northfield Road,,Ellicott City,MD,21042,1,12,7,5,3,1,,,,2,S,1,1,,,,
4189,14,2,21,1,13429,Northfield Elementary School Cafeteria,9125 Northfield Road,,Ellicott City,MD,21042,1,12,7,5,3,1,,,,2,S,1,1,,,,
4190,14,2,22,1,13420,Centennial High School Cafeteria,4300 Centennial Lane,,Ellicott City,MD,-21042,1,09B,7,5,3,5,,,,2,S,1,1,,,,
4191,14,3,4,1,13420,Centennial High School Cafeteria,4300 Centennial Lane,,Ellicott City,MD,-21042,1,09B,7,5,3,1,,,,2,S,1,1,,,,
4192,14,6,30,1,14168,Ridgely's Run Community Center A/P Room,8400 Mission Road,,Jessup,MD,20794,1,13,2,5,3,3,,,,2,T,1,1,,,,
4193,11,2,15,1,13564,Monocacy Elementary School,7421 Hayward Road,,Frederick,MD,21702,1,03A,6,6,3,4,,,,2,S,1,1,,,,
4194,11,9,6,1,14653,Oakdale Elementary School,5830 Oakdale School Road,,Ijamsville,MD,21754,1,03A,8,6,3,4,,,,2,S,1,1,,,,
4196,11,23,2,1,10417,Orchard Grove Elementary School,5898 Hannover Drive,,Frederick,MD,21703,1,03A,6,6,3,3,,,,2,S,1,1,,,,
4197,11,24,3,1,13607,Braddock Heights Community Center,4830 Schley Avenue,,Braddock Heights,MD,21714,1,03B,8,6,3,1,,,,2,T,1,1,,,,
4200,10,7,3,1,10375,C-SD High School Commons,2475 Cambridge Beltway,,Cambridge,MD,-21613,1,37B,1,1,1,1,,2,,2,S,1,1,,,,
4201,10,7,7,1,10378,Sandy Hill Elementary School Gym,1503 Glasgow Street,,Cambridge,MD,-21613,1,37A,1,1,1,3,,1,,2,S,1,1,,,,
4225,4,8,24,1,14347,Korean Presbyterian Church,1600 W. Seminary Avenue,,Lutherville/Timonium,MD,21093,1,11,7,3,2,2,,,,2,C,1,1,,,,
4226,4,4,13,1,13924,Chestnut Ridge Volunteer Fire Company Meeting Room,12020 Greenspring Avenue,,Owings Mills,MD,21117,1,10,2,3,2,2,,,,2,F,1,1,,,,
4227,16,9,30,1,13269,"Capt. James E. Daly, Jr. Elementary School",20301 Brandermill Drive,,Germantown,MD,20876,1,39,6,6,7,2,1,,,2,S,1,1,,,,
4245,17,1,6,1,13632,VANSVILLE ELEMENTARY SCHOOL,6813 AMMENDALE ROAD,,BELTSVILLE,MD,20705,1,21,5,7,4,1,1,,,2,S,1,1,,,,
4246,17,2,99,1,13638,GHOST,,,,MD,20784,1,22,4,7,4,5,4,,,2,O,1,1,,,,
4265,17,5,9,1,13648,FT WASH FOREST ELEMENTARY SCHOOL MEDIA CTR,1300 FILLMORE RD,,FORT WASHINGTON,MD,20744,1,26,5,7,4,9,9,,,2,S,1,1,,,,
4266,17,5,10,1,13648,FT WASH FOREST ELEMENTARY SCHOOL M/P RM,1300 FILLMORE RD,,FORT WASHINGTON,MD,20744,1,26,5,7,4,9,9,,,2,S,1,1,,,,
4267,17,5,11,1,13650,POTOMAC KNOLLS COMMUNITY CTR,1101 ARAGONA BOULEVARD,,FORT WASHINGTON,MD,20744,1,26,5,7,4,8,8,,,2,T,1,1,,,,
4268,17,7,13,1,14509,SAINT JOSEPH CATHOLIC CHURCH,2020 ST JOSEPH DRIVE,,LARGO,MD,20774,1,24,4,7,4,6,5,,,2,C,,,,,,
4269,17,7,14,1,13673,VILLAGE BAPTIST CHURCH,1950 MITCHELLVILLE RD,,BOWIE,MD,20716,1,23B,5,7,4,4,5,,,2,C,1,1,,,,
4270,17,11,3,1,13686,ROSARYVILLE ELEMENTARY SCHOOL,9925 ROSARYVILLE RD,,UPPER MARLBORO,MD,20772,1,27B,5,7,4,9,9,,,2,S,1,1,,,,
4271,17,15,5,1,14140,"DR. HENRY A. WISE, JR. HIGH SCHOOL",12650 BROOKE LA,,UPPER MARLBORO,MD,20772,1,25,4,7,4,6,7,,,2,S,1,1,,,,
4272,17,16,99,1,13638,GHOST,,,,MD,20784,1,47A,4,7,4,5,4,,,2,O,1,1,,,,
4274,17,18,12,1,13637,JUDITH P HOYER EARLY CHILD CENTER GYM,2300 BELLEVIEW AVE,,CHEVERLY,MD,-20785,1,47A,4,7,4,5,4,,,2,S,1,1,,,,
4275,17,20,11,1,13298,MOUNT CALVARY BAPTIST CHURCH,5120 WHITFIELD CHAPEL RD,,LANHAM,MD,20706,1,22,4,7,4,5,4,,,2,C,1,1,,,,
4276,17,21,97,1,13638,GHOST,,,,MD,20784,1,21,5,7,4,1,1,,,2,O,1,1,,,,
4277,17,21,98,1,13638,GHOST,,,,MD,20784,1,22,5,7,4,4,2,,,2,O,1,1,,,,
4278,17,21,99,1,13638,GHOST,,,,MD,20784,1,21,5,7,4,1,2,,,2,O,1,1,,,,
4285,3,27,46,1,13906,Bolton Street Synagogue,212 West Coldspring Lane,,Baltimore,MD,21210,1,41,3,8,6,14,,,,2,C,1,1,,,,
4325,3,27,54,1,13915,C.C. Jackson Recreation Center,4910 Park Heights Avenue,,Baltimore,MD,21215,1,40,7,8,6,6,,,,2,T,1,1,,,,
4345,3,27,12,1,13184,North Harford Recreation Center,6800 Hamlet Ave,,Baltimore,MD,21234,1,43,3,8,6,3,,,,2,T,1,1,,,,
4370,2,5,33,1,11061,Ruth Parker Eason School,648 Old Mill Road,,Millersville,MD,-21108,1,31B,4,5,5,5,,,,2,S,1,1,,,,
4371,2,5,34,1,13227,Asbury Town - Neck United Methodist Church,429 Asbury Drive,,Severna Park,MD,21146,1,33,4,5,5,5,,,,2,C,1,1,,,,
4372,19,6,4,1,13250,Hollywood Firehouse Side B,24801 Three Notch Road,,Hollywood,MD,-20636,1,29A,5,7,5,2,2,,,2,F,1,1,,,,
4373,19,8,9,1,13251,Lexington Park Elementary School,46763 South Shangri La Drive,,Lexington Park,MD,20653,1,29B,5,7,5,4,4,,,2,S,1,1,,,,
4374,22,18,3,1,13254,Hagerstown Community College ARCC Building,11400 Robinwood Drive,,Hagerstown,MD,21742,1,02A,6,4,3,,,,,2,S,1,1,,,,
4375,9,6,15,1,13257,Lancaster Neighborhood Center,4150 Lancaster Circle,,Waldorf,MD,20603,1,28,5,7,5,3,,,,2,T,1,1,,,,
4376,16,9,34,1,13273,Neelsville Middle School,11700 Neelsville Church Road,,Germantown,MD,20876,1,39,6,6,7,2,1,,,2,S,1,1,,,,
4377,16,9,35,1,13862,Lakelands Park Middle School,1200 Main Street,,Gaithersburg,MD,20878,1,17,6,6,7,3,2,,,2,S,1,1,,,,
4378,14,2,23,1,13418,Hollifield Station Elementary School Gym,8701 Stonehouse Drive,,Ellicott City,MD,-21043,1,09B,7,5,3,1,,,,2,S,1,1,,,,
4379,14,3,5,1,13434,Mt. View Middle School Gym,12101 Woodford Drive,,Marriottsville,MD,-21104,1,09A,7,5,3,5,,,,2,S,1,1,,,,
4380,14,4,4,1,13440,Lisbon Elementary School Gym,15901 Frederick Road,,Lisbon,MD,-21765,1,09A,7,5,3,5,,,,2,S,1,1,,,,
4381,14,6,31,1,13473,Jeffers Hill Elementary School Gym,6001 Tamar Drive,,Columbia,MD,-21045,1,13,3,5,3,2,,,,2,S,1,1,,,,
4382,14,6,32,1,13490,Gorman Crossing Elementary School Gym,9999 Winter Sun Road,,Laurel,MD,-20723,1,13,3,5,3,4,,,,2,S,1,1,,,,
4383,11,1,2,1,13309,Tuscarora High School,5312 Ballenger Creek Pike,,Frederick,MD,21703,1,03B,6,6,3,1,,,,2,S,1,1,,,,
4384,11,7,3,1,13316,Urbana High School,3471 Campus Drive,,Ijamsville,MD,21754,1,4,6,6,3,2,,,,2,S,1,1,,,,
4385,11,9,7,1,13318,Deer Crossing Elementary School,10601 Finn Drive,,New Market,MD,21774,1,4,8,6,3,2,,,,2,S,1,1,,,,
4386,11,23,3,1,13606,Ghost Precinct - Orchard Grove Elementary School,5898 Hannover Drive,,Frederick,MD,21703,1,03A,6,6,3,3,,,,2,S,1,1,,,,
4387,4,13,9,1,13328,Riverview Elementary School M/P Rm,3298 Kessler Road,,Baltimore,MD,21227,1,12,3,3,2,1,,,,2,S,1,1,,,,
4388,4,14,13,1,11703,Boumi Temple Club Room,5050 King Avenue,,Baltimore,MD,-21237,1,8,2,3,2,6,,,,2,C,1,1,,,,
4389,4,1,17,1,13604,Dogwood Elementary School Gym,7215 Dogwood Road,,Baltimore,MD,21244,1,44B,7,3,2,1,,,,2,S,1,1,,,,
4390,4,2,29,1,13335,New Town High School Cafeteria,4931 New Town Blvd.,,Owings Mills,MD,21117,1,11,2,3,2,4,,,,2,S,1,1,,,,
4391,4,4,14,1,13337,Owings Mills VFW Post 521 Hall,214 Tollgate Road,,Owings Mills,MD,21117,1,11,3,3,2,2,,,,2,F,1,1,,,,
4392,4,11,21,1,13025,Carney Elementary School Cafe,3131 E. Joppa Road,,Baltimore,MD,-21234,1,8,3,3,2,5,,,,2,S,1,1,,,,
4393,11,2,16,1,13349,Crestwood Middle School,7100 Foxcroft Drive,,Frederick,MD,21703,1,03B,6,6,3,4,,,,2,S,1,1,,,,
4394,11,2,17,1,13312,Cornerstone Fellowship Church,66 Waverley Drive,,Frederick,MD,-21702,1,03A,6,6,3,3,,,,2,C,1,1,,,,
4395,23,5,6,1,14598,Delmarva Evangelistic Church,408 East Gordy Road,,Salisbury,MD,21804,1,38B,1,1,1,5,,,,2,C,,,,,,
4396,23,5,7,1,14599,Oak Ridge Baptist Church,361 Tilghman Road,,Salisbury,MD,21804,1,38C,1,1,1,5,,,,2,C,,,,,,
4397,23,9,6,1,13794,Cross Pointe Church of the Nazarene,27765 Nanticoke Road,,Salisbury,MD,21801,1,37B,1,1,1,2,,,,2,C,1,1,,,,
4398,23,16,2,1,13792,Fruitland Primary School,301 North Division Street,,Fruitland,MD,21826,1,37B,1,1,1,3,,,,2,S,1,1,,,,
4399,5,2,8,1,13798,Calvert Pines Senior Center,450 West Dares Beach Road,,Prince Frederick,MD,20678,1,27C,5,7,5,2,,,,2,T,1,1,,,,
4400,5,3,8,1,13799,Northeast Community Center,4075 Gordon Stinnett Avenue,,Chesapeake Beach,MD,20732,1,27C,5,7,5,3,,,,2,T,1,1,,,,
4401,9,4,2,1,13800,Bel Alton Firehouse,9765 Bel Alton Newtown Road,,Bel Alton,MD,20611,1,28,5,7,5,1,,,,2,F,1,1,,,,
4402,14,1,13,1,12625,Elkridge Elementary School Gym,7075 Montgomery Road,,Elkridge,MD,-21075,1,12,2,5,3,1,,,,2,S,1,1,,,,
4403,14,1,14,1,13409,Rockburn Elementary School Cafeteria,6145 Montgomery Road,,Elkridge,MD,-21075,1,13,3,5,3,2,,,,2,S,1,1,,,,
4404,14,2,24,1,13805,Patapsco Middle School Gym,8885 Old Frederick Road,,Ellicott City,MD,21043,1,09A,7,5,3,5,,,,2,S,1,1,,,,
4405,14,6,33,1,13483,Patuxent Valley Middle School Gym,9151 Vollmerhausen Road,,Jessup,MD,-20794,1,13,2,5,3,3,,,,2,S,1,1,,,,
4406,14,6,34,1,13478,Laurel Woods Elementary School Cafeteria,9250 N Laurel Road,,Laurel,MD,-20723,1,13,3,5,3,3,,,,2,S,1,1,,,,
4407,13,6,5,1,13406,Aberdeen Middle School,111 Mt. Royal Avenue,,Aberdeen,MD,21001,1,34A,2,3,2,E,,,,2,S,1,1,,,,
4408,4,9,28,1,13926,Halstead Academy Gym,1111 Halstead Road,,Baltimore,MD,-21234,1,8,2,3,2,6,,,,2,S,1,1,,,,
4409,4,14,14,1,13838,Fullerton Elementary School Cafe,4400 Fullerton Avenue,,Baltimore,MD,-21236,1,8,3,3,2,6,,,,2,S,1,1,,,,
4410,22,6,2,1,13844,Boonsboro Middle School,1 J-H Wade Drive,,Boonsboro,MD,21713,1,02A,6,4,3,,,,,2,S,1,1,,,,
4411,22,7,2,1,13845,Smithsburg Middle School,68 N. Main Street,,Smithsburg,MD,21783,1,02A,6,4,3,,,,,2,S,1,1,,,,
4412,22,13,2,1,13846,Maugansville Ruritan Club,18007 Maugans Avenue,,Hagerstown,MD,21740,1,02A,6,4,3,,,,,2,T,1,1,,,,
4413,22,22,1,1,13847,Trinity Lutheran Church,15 Randolph Avenue,,Hagerstown,MD,21740,1,02B,6,4,3,,,,,2,C,1,1,HG,,,
4416,16,4,17,1,13852,B'nai Israel Congregation,6301 Montrose Road,,Rockville,MD,20852,1,16,8,6,7,1,3,,,2,O,1,1,,,,
4417,16,4,24,1,13854,Lakewood Elementary School,2534 Lindley Terrace,,Rockville,MD,20850,1,15,8,6,7,3,2,,,2,S,1,1,,,,
4418,16,5,23,1,13855,Marilyn J. Praisner Community Rec Center,14906 Old Columbia Pike,,Burtonsville,MD,20866,1,14,3,6,7,5,5,,,2,T,1,1,,,,
4419,16,6,9,1,14594,Darnestown Elementary School,15030 Turkey Foot Road,,Gaithersburg,MD,20878,1,15,6,6,7,1,2,,,2,S,,,,,,
4420,16,6,11,1,13939,Northwest High School,13501 Richter Farm Road,,Germantown,MD,20874,1,15,6,6,7,2,1,,,2,S,1,1,,,,
4421,16,8,12,1,13859,Rosa M. Parks Middle School,19200 Olney Mill Road,,Olney,MD,20832,1,19,3,6,7,4,5,,,2,S,1,1,,,,
4422,16,9,36,1,13863,Shady Grove Middle School,8100 Midcounty Highway,,Gaithersburg,MD,20877,1,19,6,6,7,3,2,,,2,S,1,1,,,,
4423,16,9,37,1,13864,Flower Hill Elementary School,18425 Flower Hill Way,,Gaithersburg,MD,20879,1,39,6,6,7,4,1,,,2,S,1,1,,,,
4424,16,12,5,1,13866,Damascus High School,25921 Ridge Road,,Damascus,MD,20872,1,14,6,6,7,2,1,,,2,S,1,1,,,,
4425,17,1,7,1,13874,RIDERWOOD RETIREMENT VILLAGE,3140 GRACEFIELD ROAD,,SILVER SPRING,MD,20904,1,21,4,7,4,1,1,,,2,O,1,1,,,,
4428,13,1,20,1,11049,Church Creek Elementary School,4299 Church Creek Road,,Belcamp,MD,-21017,1,34A,2,3,2,F,,,,2,S,1,1,,,,
4429,13,5,3,1,13884,North Harford Elementary School,120 Pylesville Road,,Pylesville,MD,21132,1,35B,1,3,2,D,,,,2,S,1,1,,,,
4430,13,6,6,1,13932,Havre de Grace Middle School,401 Lewis Lane,,Havre de Grace,MD,21078,1,34A,2,3,2,F,,,,2,S,1,1,,,,
4431,3,26,20,1,10140,School No. 231,3536 Brehms Lane,,Baltimore,MD,21213,1,45,7,8,6,13,,,,2,S,1,1,,,,
4432,3,27,17,1,10116,School No. 212,2800 Ailsa Avenue,,Baltimore,MD,-21214,1,43,7,8,6,3,,,,2,S,1,1,,,,
4433,3,28,7,1,13889,School No. 64 Liberty Elementary School,3901 Maine Avenue,,Baltimore,MD,21207,1,41,7,8,6,8,,,,2,S,1,1,,,,
4434,4,3,14,1,13920,Woodholme Elementary School Rec Council Room,300 Mount Wilson Lane,,Baltimore,MD,21208,1,11,3,3,2,2,,,,2,S,1,1,,,,
4435,4,15,25,1,13922,Gunpowder VFW 10067 Hall,6309 Ebenezer Road,,Baltimore,MD,21220,1,7,2,3,2,6,,,,2,O,1,1,,,,
4436,9,6,16,1,13927,Dorchester Neighborhood Center,5005 Dorchester Circle,,Waldorf,MD,20603,1,28,5,7,5,4,,,,2,T,1,1,,,,
4437,9,6,17,1,13928,Wakefield Neighborhood Center,2002 Nantucket Drive,,Waldorf,MD,20602,1,28,5,7,5,4,,,,2,T,1,1,,,,
4441,21,2,1,97,13776,St. Michael's Middle High School,200 Seymour Avenue,,St. Michaels,MD,21663,1,37B,1,2,1,0,7,,,2,S,1,1,,,,
4442,21,2,2,97,14366,Bozman United Methodist Church Hall,7988 Bozman-Neavitt Road,,Bozman,MD,21612,0,37B,1,2,1,0,7,,,2,C,,,,,,
4443,21,2,3,96,14365,Royal Oak Methodist Church,6968 Bellevue Road,,Royal Oak,MD,21662,1,37B,1,2,1,0,6,,,2,C,1,1,,,,
4446,21,3,3,95,13773,Oxford Community Center,200 Oxford Road,,Oxford,MD,-21654,1,37B,1,2,1,0,5,,,2,T,1,1,,,,
4448,21,5,1,97,10928,The New St. Johns Methodist Church,9123 Tilghman Island Road,,Wittman,MD,-21676,1,37B,1,2,1,0,7,,,2,C,1,1,,,,
4451,21,2,1,96,13776,St. Michael's Middle High School,200 Seymour Avenue,,St. Michaels,MD,21663,1,37B,1,2,1,0,6,,,2,S,1,1,,,,
4454,21,4,1,94,13774,Cordova Fire House,11864 Kitty's Corner Road,,Cordova,MD,-21625,1,37B,1,2,1,0,4,,,2,F,1,1,,,,
4455,21,1,5,96,14152,Talbot County Community Center,10028 Ocean Gateway,,Easton,MD,21601,1,37B,1,2,1,0,6,,,2,T,1,1,,,,
4459,21,1,5,94,14152,Talbot County Community Center,10028 Ocean Gateway,,Easton,MD,21601,1,37B,1,2,1,0,4,,,2,T,1,1,,,,
4468,21,1,1,91,13608,Easton Fire House,315 Aurora Park Drive,,Easton,MD,-21601,1,37B,1,2,1,0,1,,,2,F,1,1,,,,
4469,21,1,1,92,13608,Easton Fire House,315 Aurora Park Drive,,Easton,MD,-21601,1,37B,1,2,1,0,2,,,2,F,1,1,,,,
4476,21,1,2,95,13609,Easton High School,723 Mecklenburg Avenue,,Easton,MD,21601,1,37B,1,2,1,0,5,,,2,S,1,1,,,,
4478,21,1,3,41,13608,Easton Fire House,315 Aurora Park Drive,,Easton,MD,-21601,1,37B,1,2,1,0,1,,,2,F,1,1,,,,
4484,21,1,1,96,13608,Easton Fire House,315 Aurora Park Drive,,Easton,MD,-21601,1,37B,1,2,1,0,6,,,2,F,1,1,,,,
4485,21,1,2,92,13609,Easton High School,723 Mecklenburg Avenue,,Easton,MD,21601,1,37B,1,2,1,0,2,,,2,S,1,1,,,,
4488,21,3,1,95,13772,Trappe Fire House,4001 Powell Avenue,,Trappe,MD,-21673,1,37B,1,2,1,0,5,,,2,F,1,1,,,,
4489,1,18,0,1,11294,Midland Fire Station,"20001 Union Street, SW",,Midland,MD,21532,1,01B,6,4,3,,,,,2,F,1,1,,,,
4490,1,4,2,2,10004,Living Stone Church of Brethren,114 N. Cedar Street,,Cumberland,MD,-21502,1,01C,6,4,3,,,,,2,C,1,1,CU06002,,,
4491,1,4,3,2,13002,South Penn Elementary  School,500 E. Second Street,,Cumberland,MD,-21502,1,01C,6,4,3,,,,,2,S,1,1,CU06003,,,
4492,1,1,0,1,10001,Orleans Volunteer Fire Department,"12210 Orleans Road, NE",,Little Orleans,MD,-21766,0,01C,6,4,3,,,,,2,F,1,1,,,,
4493,1,2,0,1,13781,Oldtown Volunteer Fire Department,"18712 Oldtown Road, SE",,Oldtown,MD,-21555,1,01C,6,4,3,,,,,2,F,1,1,,,,
4494,1,3,0,1,13001,Flintstone Volunteer Fire Department,21701 Flintstone Drive NE,,Flintstone,MD,21530,1,01C,6,4,3,,,,,2,F,1,1,,,,
4495,1,4,4,1,12662,Ft. Hill High School,500 Greenway Avenue,,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,S,1,1,,,,
4496,1,5,4,1,13003,Braddock Middle School,909 Holland Street,,Cumberland,MD,21502,1,01B,6,4,3,,,,,2,S,1,1,,,,
4497,1,5,6,1,13562,Bowman's Addition Fire Hall,"11710 Boardwalk Avenue, NE",,Cumberland,MD,-21502,1,01B,6,4,3,,,,,2,F,1,1,,,,
4498,1,6,5,1,10013,Bishop Walsh School,700 Bishop Walsh Road,,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,S,1,1,,,,
4499,1,6,6,1,12663,Allegany County Multi-Purpose Building,"11490 Moss Avenue, SW",,Cumberland,MD,21502,1,01B,6,4,3,,,,,2,O,1,1,,,,
4500,1,7,1,1,11284,Cresaptown Elementary School,"13202 Sixth Avenue, SW",,Cresaptown,MD,-21502,1,01B,6,4,3,,,,,2,S,1,1,,,,
4501,1,7,2,1,13004,Bel Air Elementary School,"14401 Barton Boulevard, SW",,Cumberland,MD,-21502,1,01A,6,4,3,,,,,2,S,1,1,,,,
4502,1,8,0,1,11286,Westernport Elementary School,172 Church Street,,Westernport,MD,-21562,1,01A,6,4,3,,,,,2,S,1,1,,,,
4503,1,9,0,1,11287,Barton Council Chamber,"19018 Legislative Road, SW",,Barton,MD,-21521,1,01A,6,4,3,,,,,2,O,1,1,,,,
4504,1,10,0,1,11288,Westmar Middle School,"16915 Lower Georges Creek Road, SW",,Lonaconing,MD,-21539,1,01A,6,4,3,,,,,2,S,1,1,,,,
4505,1,11,0,1,11289,Frost Elementary School,260 Shaw Street,,Frostburg,MD,-21532,1,01B,6,4,3,,,,,2,S,1,1,,,,
4506,1,12,0,1,11290,Mountain Ridge High School Bus Entr,100 Dr. Nancy S. Grasmick Lane,,Frostburg,MD,-21532,1,01B,6,4,3,,,,,2,S,1,1,,,,
4507,1,13,0,1,12908,Mt. Savage Elementary/Middle School,"13201 New School Rd, NW",,Mt. Savage,MD,-21545,1,01B,6,4,3,,,,,2,S,1,1,,,,
4508,1,16,0,1,11293,Department of Emergency Services,"11400 PPG Road, SE",,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,O,1,1,,,,
4509,1,20,0,1,11295,Ellerslie Volunteer Fire Department,"14200 Ellerslie Road, NW",,Ellerslie,MD,21529,1,01B,6,4,3,,,,,2,F,1,1,,,,
4510,1,21,0,1,11296,Baltimore Pike Volunteer Fire Department,"15010 Baltimore Pike, NE",,Cumberland,MD,-21502,1,01B,6,4,3,,,,,2,F,1,1,,,,
4511,1,22,1,1,12664,Local 489 Training Center,2 Park Street,,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,O,1,1,,,,
4512,1,23,0,1,11298,St. Luke's Lutheran Church,1601 Frederick Street,,Cumberland,MD,21502,1,01B,6,4,3,,,,,2,C,1,1,,,,
4513,1,24,0,1,13876,Eckhart School,"17000 National Highway, SW",,Eckhart,MD,-21528,1,01B,6,4,3,,,,,2,S,1,1,,,,
4514,1,26,0,1,11300,Frostburg Community Center,27 Water Street,,Frostburg,MD,-21532,1,01B,6,4,3,,,,,2,T,1,1,,,,
4515,1,29,1,1,11301,LaVale Volunteer Fire Department No. 1,421 National Highway,,LaVale,MD,-21502,1,01B,6,4,3,,,,,2,F,1,1,,,,
4516,1,29,2,1,13005,Parkside Elementary  School,50 Parkside Boulevard,,LaVale,MD,-21502,1,01B,6,4,3,,,,,2,S,1,1,,,,
4517,1,29,3,1,11303,Christ Lutheran Church,1222 Vocke Road,,LaVale,MD,-21502,1,01B,6,4,3,,,,,2,C,1,1,,,,
4518,1,31,0,1,12909,Danville Community Church,"18800 Middle Ridge Rd, SW",,Rawlings,MD,21557,1,01A,6,4,3,,,,,2,C,1,1,,,,
4519,1,34,0,1,11304,Bedford Road Volunteer Fire Department,"13200 Bedford Road, NE",,Cumberland,MD,-21502,1,01B,6,4,3,,,,,2,F,1,1,,,,
4520,1,4,4,2,12662,Ft. Hill High School,500 Greenway Avenue,,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,S,1,1,CU06006,,,
4521,1,4,5,2,10007,Emmanuel Bethel United Methodist Church,24 Humbird Street,,Cumberland,MD,-21502,1,01C,6,4,3,,,,,2,C,1,1,CU06005,,,
4522,1,4,8,2,10008,Salvation Army Community Center,701 E. First Street,,Cumberland,MD,-21502,1,01C,6,4,3,,,,,2,T,1,1,CU06007,,,
4523,1,5,4,2,13003,Braddock Middle School,909 Holland Street,,Cumberland,MD,21502,1,01B,6,4,3,,,,,2,S,1,1,CU03002,,,
4524,1,6,1,2,10011,Emmanuel Episcopal Parish Hall,16 Washington Street,,Cumberland,MD,-21502,1,01C,6,4,3,,,,,2,C,1,1,CU01002,,,
4525,1,6,3,2,13875,West Side Elementary School Main Entr.,425 Paca Street,,Cumberland,MD,-21502,1,01C,6,4,3,,,,,2,S,1,1,CU01004,,,
4526,1,6,5,2,10013,Bishop Walsh School,700 Bishop Walsh Road,,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,S,1,1,CU01003,,,
4527,1,8,0,2,11286,Westernport Elementary School,172 Church Street,,Westernport,MD,-21562,1,01A,6,4,3,,,,,2,S,1,1,WP45000,,,
4528,1,9,0,2,11287,Barton Council Chamber,"19018 Legislative Road, SW",,Barton,MD,-21521,1,01A,6,4,3,,,,,2,O,1,1,BR40000,,,
4529,1,10,0,2,11288,Westmar Middle School,"16915 Lower Georges Creek Road, SW",,Lonaconing,MD,-21539,1,01A,6,4,3,,,,,2,S,1,1,LN42000,,,
4530,1,11,0,2,11289,Frost Elementary School,260 Shaw Street,,Frostburg,MD,-21532,1,01B,6,4,3,,,,,2,S,1,1,FB41000,,,
4531,1,12,0,2,11290,Mountain Ridge High School Bus Entr,100 Dr. Nancy S. Grasmick Lane,,Frostburg,MD,-21532,1,01B,6,4,3,,,,,2,S,1,1,FB41000,,,
4532,1,14,0,2,11292,Ramada Inn - Allegany/Garrett Rm,100 S. George Street,,Cumberland,MD,21502,1,01B,6,4,3,,,,,2,O,1,1,CU04001,,,
4533,1,18,0,2,11294,Midland Fire Station,"20001 Union Street, SW",,Midland,MD,21532,1,01B,6,4,3,,,,,2,F,1,1,MD44000,,,
4534,1,22,1,2,12664,Local 489 Training Center,2 Park Street,,Cumberland,MD,21502,1,01C,6,4,3,,,,,2,O,1,1,CU05001,,,
4535,1,23,0,2,11298,St. Luke's Lutheran Church,1601 Frederick Street,,Cumberland,MD,21502,1,01B,6,4,3,,,,,2,C,1,1,CU04002,,,
4536,1,24,0,2,13876,Eckhart School,"17000 National Highway, SW",,Eckhart,MD,-21528,1,01B,6,4,3,,,,,2,S,1,1,FB41000,,,
4537,1,26,0,2,11300,Frostburg Community Center,27 Water Street,,Frostburg,MD,-21532,1,01B,6,4,3,,,,,2,T,1,1,FB41000,,,
4538,1,8,0,3,11286,Westernport Elementary School,172 Church Street,,Westernport,MD,-21562,1,01A,6,4,3,,,,,2,S,1,1,LU43000,,,
4558,17,14,11,1,10803,BOWIE STATE UNIVERSITY MCKELDIN GYM,14000 JERICHO PARK ROAD,,BOWIE,MD,-20715,1,23B,5,7,4,4,1,,,2,S,0,0,,,,
4578,19,8,10,1,10904,Esperanza Middle School Cafe,22790 Maple Road,,Lexington Park,MD,-20653,1,29B,5,7,5,1,1,,,2,S,1,1,,,,
4598,2,1,24,1,14030,Severn United Methodist Church,1215 Old Camp Meade Road,,Severn,MD,21144,1,32,2,5,5,1,,,,2,C,,0,,,,
4599,2,2,24,1,10086,Ridgeway Elementary School,1440 Evergreen Road,,Severn,MD,21144,1,33,3,5,5,2,,,,2,S,1,1,,,,
